signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
6-14-3-2-60-1,6,14.0,3.0,2,60,1,25,11,7,0,0.0,0.0,0.0,O_Bell A_Acorn 9_Heart O_Heart U_Bell 9_Acorn O_Leaf O_Acorn
5-9-5-1-35-1,5,9.0,5.0,1,35,1,38,11,12,0,0.0,0.0,0.0,U_Heart 10_Heart A_Heart A_Bell 7_Leaf 8_Acorn U_Bell U_Leaf
5-13-2-1-48-2,5,13.0,2.0,1,48,2,37,26,4,0,0.0,0.0,0.0,O_Bell K_Acorn O_Leaf 8_Heart O_Heart A_Leaf A_Bell U_Acorn
6-13-0-1-27-0,6,13.0,0.0,1,27,0,27,10,15,0,0.0,0.0,0.0,7_Leaf O_Leaf K_Heart 7_Heart 10_Heart 9_Heart 10_Acorn 8_Heart
5-11-4-1-38-3,5,11.0,4.0,1,38,3,55,33,2,0,0.0,0.0,0.0,A_Heart A_Leaf A_Bell U_Bell K_Heart U_Acorn A_Acorn O_Bell
6-11-3-2-36-0,6,11.0,3.0,2,36,0,34,4,4,0,0.0,0.0,0.0,9_Heart 7_Acorn K_Heart A_Heart O_Bell U_Bell 10_Heart K_Acorn
6-9-3-1-37-1,6,9.0,3.0,1,37,1,32,11,7,0,0.0,0.0,0.0,U_Leaf A_Heart K_Heart U_Heart 9_Heart 7_Acorn A_Bell U_Bell
6-13-5-2-53-1,6,13.0,5.0,2,53,1,33,11,15,0,0.0,0.0,0.0,O_Bell U_Heart 10_Heart 9_Acorn A_Acorn U_Bell U_Leaf O_Leaf
6-14-5-2-49-1,6,14.0,5.0,2,49,1,41,11,7,0,0.0,0.0,0.0,A_Acorn U_Leaf U_Heart U_Bell O_Acorn 10_Heart A_Heart 9_Acorn
6-9-2-2-31-1,6,9.0,2.0,2,31,1,29,11,7,0,0.0,0.0,0.0,A_Acorn K_Heart U_Heart U_Leaf 8_Heart 7_Acorn 9_Heart 10_Heart
6-14-5-1-54-2,6,14.0,5.0,1,54,2,53,22,2,0,0.0,0.0,0.0,A_Acorn A_Leaf O_Acorn U_Leaf A_Heart 10_Heart O_Leaf U_Bell
4-11-2-2-32-3,4,11.0,2.0,2,32,3,50,43,5,0,0.0,0.0,0.0,U_Leaf A_Acorn 10_Bell A_Leaf 8_Heart A_Bell U_Acorn O_Bell
3-11-3-2-23-3,3,11.0,3.0,2,23,3,38,33,15,0,0.0,0.0,0.0,8_Bell A_Bell A_Leaf U_Leaf 9_Heart 7_Acorn A_Acorn O_Bell
6-13-4-2-44-1,6,13.0,4.0,2,44,1,43,11,5,0,0.0,0.0,0.0,A_Heart K_Heart 10_Heart U_Bell U_Leaf A_Leaf 8_Leaf O_Leaf
5-13-6-1-46-2,5,13.0,6.0,1,46,2,47,26,9,0,0.0,0.0,0.0,U_Heart O_Leaf A_Leaf O_Heart U_Bell A_Acorn A_Heart K_Bell
3-13-0-5-19-1,3,13.0,0.0,5,19,1,39,25,7,0,0.0,0.0,0.0,7_Heart A_Heart A_Leaf 7_Leaf 9_Leaf O_Leaf K_Leaf 10_Leaf
5-10-3-3-37-1,5,10.0,3.0,3,37,1,19,11,6,0,0.0,0.0,0.0,7_Acorn U_Acorn U_Leaf U_Bell 9_Heart A_Acorn U_Heart 8_Acorn
5-12-0-3-24-1,5,12.0,0.0,3,24,1,39,21,15,0,0.0,0.0,0.0,A_Heart K_Heart A_Acorn 10_Acorn O_Heart 9_Acorn 8_Heart 7_Heart
5-10-3-1-35-2,5,10.0,3.0,1,35,2,49,32,9,0,0.0,0.0,0.0,U_Leaf 10_Leaf A_Heart U_Bell 9_Heart U_Acorn A_Bell A_Acorn
4-9-4-4-27-0,4,9.0,4.0,4,27,0,33,14,6,0,0.0,0.0,0.0,U_Leaf K_Heart K_Acorn 7_Acorn 9_Acorn U_Heart 10_Acorn A_Heart
3-9-0-4-13-2,3,9.0,0.0,4,13,2,38,32,9,0,0.0,0.0,0.0,U_Leaf 9_Leaf 10_Leaf 7_Heart A_Leaf K_Heart A_Acorn 8_Leaf
5-12-4-2-45-2,5,12.0,4.0,2,45,2,36,22,9,0,0.0,0.0,0.0,U_Heart 8_Leaf K_Heart O_Heart A_Leaf U_Acorn O_Bell A_Bell
4-11-6-4-36-0,4,11.0,6.0,4,36,0,32,14,5,0,0.0,0.0,0.0,U_Leaf A_Heart K_Leaf 9_Leaf 7_Leaf 10_Leaf U_Acorn O_Bell
6-10-3-1-40-1,6,10.0,3.0,1,40,1,42,15,10,0,0.0,0.0,0.0,K_Acorn 9_Heart U_Bell U_Acorn A_Leaf 10_Heart A_Heart U_Leaf
6-11-0-1-29-2,6,11.0,0.0,1,29,2,50,22,2,0,0.0,0.0,0.0,10_Heart A_Bell O_Bell A_Heart A_Leaf 7_Heart 9_Heart K_Heart
4-7-2-4-16-0,4,7.0,2.0,4,16,0,20,14,5,0,0.0,0.0,0.0,8_Heart K_Heart 9_Leaf U_Bell 7_Leaf 10_Leaf K_Leaf 9_Heart
3-13-0-5-15-1,3,13.0,0.0,5,15,1,18,15,4,0,0.0,0.0,0.0,7_Heart 7_Acorn 8_Heart K_Acorn A_Acorn 8_Acorn O_Leaf 9_Acorn
3-10-3-3-21-3,3,10.0,3.0,3,21,3,47,43,12,0,0.0,0.0,0.0,U_Heart U_Acorn 8_Bell 9_Heart A_Acorn A_Bell 10_Bell A_Leaf
6-14-0-1-49-2,6,14.0,0.0,1,49,2,46,22,17,0,0.0,0.0,0.0,A_Acorn O_Leaf K_Heart A_Leaf A_Heart O_Acorn 7_Heart O_Heart
6-11-0-1-34-2,6,11.0,0.0,1,34,2,33,22,8,0,0.0,0.0,0.0,U_Bell A_Acorn 7_Heart O_Bell A_Leaf 8_Heart K_Heart U_Acorn
4-11-4-2-31-3,4,11.0,4.0,2,31,3,44,33,6,0,0.0,0.0,0.0,U_Bell A_Leaf O_Bell A_Acorn A_Bell K_Heart 9_Bell U_Leaf
4-13-6-4-36-0,4,13.0,6.0,4,36,0,22,4,2,0,0.0,0.0,0.0,O_Leaf A_Heart K_Leaf 9_Leaf U_Bell 7_Leaf U_Acorn 8_Leaf
7-14-0-1-68-0,7,14.0,0.0,1,68,0,20,4,2,0,0.0,0.0,0.0,O_Leaf U_Heart O_Heart 7_Heart O_Bell O_Acorn U_Acorn K_Leaf
7-13-6-1-65-0,7,13.0,6.0,1,65,0,29,4,2,0,0.0,0.0,0.0,O_Heart U_Bell A_Heart O_Leaf K_Bell U_Leaf U_Heart U_Acorn
5-11-3-3-33-0,5,11.0,3.0,3,33,0,23,4,26,0,0.0,0.0,0.0,9_Acorn K_Heart 10_Heart K_Acorn O_Bell 7_Acorn U_Acorn 9_Heart
4-14-3-4-28-0,4,14.0,3.0,4,28,0,23,14,7,0,0.0,0.0,0.0,U_Bell K_Leaf 10_Leaf 9_Heart 7_Leaf O_Acorn 9_Leaf K_Heart
6-14-9-2-69-0,6,14.0,9.0,2,69,0,26,10,6,0,0.0,0.0,0.0,7_Acorn O_Heart O_Acorn U_Acorn U_Leaf O_Leaf 10_Acorn O_Bell
3-13-3-3-28-3,3,13.0,3.0,3,28,3,43,37,5,0,0.0,0.0,0.0,K_Acorn A_Bell 8_Acorn A_Leaf O_Heart A_Acorn O_Leaf 9_Heart
6-13-7-2-59-0,6,13.0,7.0,2,59,0,18,4,8,0,0.0,0.0,0.0,U_Acorn K_Bell O_Heart 7_Bell U_Bell O_Leaf U_Leaf U_Heart
4-7-2-3-17-2,4,7.0,2.0,3,17,2,38,26,13,0,0.0,0.0,0.0,K_Bell A_Bell 8_Heart U_Bell 8_Bell 10_Heart A_Acorn 9_Heart
3-14-9-5-36-1,3,14.0,9.0,5,36,1,33,25,4,0,0.0,0.0,0.0,O_Acorn 8_Leaf 10_Leaf 7_Leaf U_Leaf K_Leaf O_Leaf A_Leaf
4-11-3-4-31-0,4,11.0,3.0,4,31,0,21,14,3,0,0.0,0.0,0.0,K_Leaf 7_Leaf 10_Leaf U_Heart 9_Heart 9_Leaf U_Leaf O_Bell
5-13-7-3-50-0,5,13.0,7.0,3,50,0,22,10,14,0,0.0,0.0,0.0,7_Acorn O_Leaf U_Bell 10_Acorn O_Bell U_Acorn U_Leaf 8_Acorn
6-14-5-2-49-0,6,14.0,5.0,2,49,0,34,4,4,0,0.0,0.0,0.0,U_Leaf U_Bell A_Heart O_Acorn K_Acorn U_Heart 10_Heart 7_Acorn
7-14-6-1-74-0,7,14.0,6.0,1,74,0,27,0,7,0,0.0,0.0,0.0,U_Acorn U_Heart O_Leaf A_Heart 8_Leaf O_Heart O_Acorn O_Bell
5-12-3-3-44-1,5,12.0,3.0,3,44,1,35,25,2,0,0.0,0.0,0.0,U_Heart 10_Leaf O_Bell 9_Heart O_Heart U_Acorn K_Leaf A_Leaf
3-10-3-5-18-1,3,10.0,3.0,5,18,1,27,15,7,0,0.0,0.0,0.0,9_Heart K_Acorn 9_Acorn 10_Heart 8_Acorn A_Acorn 7_Acorn U_Acorn
6-11-0-1-27-1,6,11.0,0.0,1,27,1,24,15,13,0,0.0,0.0,0.0,7_Heart 8_Heart K_Heart 9_Heart K_Acorn O_Bell U_Bell A_Leaf
7-14-7-1-73-0,7,14.0,7.0,1,73,0,21,4,5,0,0.0,0.0,0.0,U_Heart U_Leaf O_Heart U_Acorn O_Leaf U_Bell K_Leaf O_Acorn
3-13-0-3-16-3,3,13.0,0.0,3,16,3,50,47,5,0,0.0,0.0,0.0,A_Leaf 7_Heart A_Acorn A_Bell O_Leaf K_Acorn 9_Heart 10_Acorn
5-8-3-3-26-0,5,8.0,3.0,3,26,0,41,14,3,0,0.0,0.0,0.0,K_Heart 9_Heart K_Bell U_Heart 10_Bell 10_Heart A_Heart 8_Bell
3-11-4-4-23-0,3,11.0,4.0,4,23,0,13,4,21,0,0.0,0.0,0.0,O_Bell K_Bell 8_Bell 7_Bell K_Heart U_Heart 9_Bell 7_Acorn
6-9-2-2-31-0,6,9.0,2.0,2,31,0,28,10,10,0,0.0,0.0,0.0,9_Heart 10_Leaf 9_Leaf 10_Heart K_Heart U_Heart U_Leaf 8_Heart
5-7-3-2-25-2,5,7.0,3.0,2,25,2,49,22,5,0,0.0,0.0,0.0,8_Acorn 10_Heart U_Bell 9_Heart A_Acorn K_Heart A_Bell A_Heart
6-14-0-2-56-1,6,14.0,0.0,2,56,1,38,15,21,0,0.0,0.0,0.0,O_Heart O_Acorn K_Acorn 7_Heart A_Acorn A_Heart O_Leaf O_Bell
4-14-4-4-42-1,4,14.0,4.0,4,42,1,24,11,11,0,0.0,0.0,0.0,K_Heart A_Acorn O_Leaf O_Bell 7_Acorn O_Acorn 8_Acorn 9_Acorn
4-8-3-3-21-2,4,8.0,3.0,3,21,2,43,26,7,0,0.0,0.0,0.0,U_Heart 9_Heart 9_Leaf A_Acorn K_Heart A_Leaf K_Leaf A_Heart
5-9-3-2-29-2,5,9.0,3.0,2,29,2,41,22,5,0,0.0,0.0,0.0,9_Heart A_Heart 7_Bell U_Bell U_Leaf A_Bell K_Heart A_Leaf
6-10-0-1-26-1,6,10.0,0.0,1,26,1,38,15,7,0,0.0,0.0,0.0,8_Heart U_Acorn A_Acorn 9_Heart K_Leaf A_Heart 7_Heart 10_Heart
3-9-0-3-14-3,3,9.0,0.0,3,14,3,49,37,6,0,0.0,0.0,0.0,A_Bell 7_Heart 10_Heart 8_Acorn K_Acorn U_Leaf A_Leaf A_Acorn
5-11-0-1-26-3,5,11.0,0.0,1,26,3,42,33,4,0,0.0,0.0,0.0,9_Heart A_Leaf U_Heart 7_Heart A_Acorn O_Bell A_Bell K_Heart
3-11-7-5-27-0,3,11.0,7.0,5,27,0,21,14,1,0,0.0,0.0,0.0,7_Leaf U_Leaf U_Bell 8_Leaf 9_Leaf O_Bell K_Leaf 10_Leaf
3-12-4-3-24-3,3,12.0,4.0,3,24,3,42,33,6,0,0.0,0.0,0.0,A_Leaf 8_Bell K_Heart U_Heart A_Acorn O_Heart A_Bell 9_Bell
5-14-2-2-48-2,5,14.0,2.0,2,48,2,33,22,20,0,0.0,0.0,0.0,A_Bell O_Acorn O_Heart 8_Acorn U_Bell A_Acorn 8_Heart O_Leaf
3-11-3-3-20-3,3,11.0,3.0,3,20,3,57,43,10,0,0.0,0.0,0.0,10_Bell 9_Bell A_Bell A_Acorn A_Leaf A_Heart O_Bell 9_Heart
3-11-2-4-16-2,3,11.0,2.0,4,16,2,35,32,10,0,0.0,0.0,0.0,9_Leaf 8_Leaf 9_Heart O_Bell A_Bell A_Leaf 10_Leaf 8_Heart
5-7-0-3-16-1,5,7.0,0.0,3,16,1,27,21,10,0,0.0,0.0,0.0,9_Heart K_Heart 7_Heart 9_Acorn 10_Acorn 8_Heart A_Acorn U_Bell
6-10-0-2-35-1,6,10.0,0.0,2,35,1,38,21,22,0,0.0,0.0,0.0,8_Heart A_Leaf U_Heart U_Leaf 10_Leaf A_Heart 7_Heart U_Acorn
8-12-0-0-57-0,8,12.0,0.0,0,57,0,35,0,2,0,0.0,0.0,0.0,U_Acorn 7_Heart 10_Heart O_Heart K_Heart O_Bell A_Heart U_Leaf
2-8-6-5-14-2,2,8.0,6.0,5,14,2,49,36,6,0,0.0,0.0,0.0,8_Bell A_Heart 10_Bell K_Bell A_Bell A_Leaf 7_Bell U_Heart
4-11-6-2-33-3,4,11.0,6.0,2,33,3,55,37,4,0,0.0,0.0,0.0,A_Leaf A_Heart K_Bell U_Leaf O_Bell A_Bell A_Acorn U_Bell
3-11-0-4-17-2,3,11.0,0.0,4,17,2,50,36,11,0,0.0,0.0,0.0,A_Heart O_Bell A_Bell A_Leaf 10_Leaf 9_Leaf K_Leaf 7_Heart
4-12-4-2-28-3,4,12.0,4.0,2,28,3,52,33,4,0,0.0,0.0,0.0,U_Bell A_Leaf K_Heart 10_Heart 8_Acorn A_Acorn A_Bell O_Heart
3-13-0-3-25-3,3,13.0,0.0,3,25,3,53,47,9,0,0.0,0.0,0.0,A_Acorn A_Leaf 10_Acorn O_Leaf K_Acorn A_Bell O_Heart 7_Heart
6-14-4-1-64-0,6,14.0,4.0,1,64,0,26,8,17,0,0.0,0.0,0.0,O_Acorn K_Leaf O_Heart O_Leaf K_Bell K_Heart U_Acorn O_Bell
4-11-5-4-35-0,4,11.0,5.0,4,35,0,27,10,9,0,0.0,0.0,0.0,O_Bell U_Acorn 8_Leaf 10_Leaf 9_Leaf U_Leaf 10_Heart 7_Leaf
4-13-2-2-28-3,4,13.0,2.0,2,28,3,59,43,15,0,0.0,0.0,0.0,A_Bell 8_Heart U_Bell A_Acorn 10_Leaf O_Leaf A_Leaf A_Heart
5-12-0-3-41-1,5,12.0,0.0,3,41,1,31,21,6,0,0.0,0.0,0.0,A_Leaf O_Bell U_Acorn O_Heart 7_Heart 10_Leaf 8_Leaf U_Heart
5-10-0-1-29-3,5,10.0,0.0,1,29,3,58,33,2,0,0.0,0.0,0.0,A_Heart 10_Heart A_Acorn U_Heart A_Leaf 7_Heart U_Acorn A_Bell
3-8-0-4-14-2,3,8.0,0.0,4,14,2,39,26,7,0,0.0,0.0,0.0,U_Heart K_Bell 7_Heart 8_Bell A_Heart A_Bell 7_Bell A_Acorn
4-12-4-2-37-3,4,12.0,4.0,2,37,3,45,33,3,0,0.0,0.0,0.0,U_Acorn 8_Bell A_Bell K_Heart A_Acorn A_Leaf O_Heart O_Bell
5-14-8-1-55-2,5,14.0,8.0,1,55,2,35,22,17,0,0.0,0.0,0.0,O_Leaf U_Heart 8_Leaf O_Bell O_Acorn A_Bell A_Acorn U_Leaf
3-14-0-5-18-1,3,14.0,0.0,5,18,1,32,25,4,0,0.0,0.0,0.0,O_Acorn A_Acorn K_Acorn 8_Acorn K_Heart 7_Heart 7_Acorn 10_Acorn
5-14-3-2-33-2,5,14.0,3.0,2,33,2,45,26,8,0,0.0,0.0,0.0,9_Heart K_Acorn O_Acorn A_Acorn U_Bell K_Heart 10_Heart A_Bell
5-13-0-1-24-2,5,13.0,0.0,1,24,2,39,22,5,0,0.0,0.0,0.0,K_Heart 7_Leaf O_Leaf 7_Heart 8_Heart A_Acorn A_Bell 10_Heart
4-5-0-2-12-3,4,5.0,0.0,2,12,3,47,33,4,0,0.0,0.0,0.0,10_Heart 9_Heart A_Bell K_Heart 7_Heart A_Leaf A_Acorn 8_Acorn
6-11-0-1-40-2,6,11.0,0.0,1,40,2,31,22,5,0,0.0,0.0,0.0,U_Bell A_Bell U_Leaf A_Leaf 7_Heart 9_Heart O_Bell U_Acorn
5-10-5-2-39-2,5,10.0,5.0,2,39,2,40,22,3,0,0.0,0.0,0.0,U_Acorn A_Leaf U_Leaf A_Acorn U_Bell 9_Acorn U_Heart 10_Heart
5-13-4-2-50-1,5,13.0,4.0,2,50,1,36,21,45,0,0.0,0.0,0.0,O_Bell 9_Leaf O_Heart U_Acorn O_Leaf K_Heart A_Bell 10_Bell
5-14-6-1-55-1,5,14.0,6.0,1,55,1,33,11,19,0,0.0,0.0,0.0,O_Heart O_Leaf 7_Bell A_Heart O_Acorn 7_Acorn U_Acorn A_Leaf
5-11-0-3-37-0,5,11.0,0.0,3,37,0,19,10,5,0,0.0,0.0,0.0,7_Leaf U_Leaf 10_Leaf U_Acorn 7_Heart O_Bell 8_Leaf U_Bell
6-9-0-1-25-2,6,9.0,0.0,1,25,2,45,22,2,0,0.0,0.0,0.0,7_Heart 9_Heart A_Heart A_Leaf A_Bell 10_Heart 8_Heart U_Leaf
5-11-2-1-27-3,5,11.0,2.0,1,27,3,42,33,1,0,0.0,0.0,0.0,K_Heart 9_Heart A_Acorn O_Bell A_Leaf A_Bell 8_Heart U_Bell
6-14-2-2-57-1,6,14.0,2.0,2,57,1,43,21,17,0,0.0,0.0,0.0,10_Bell O_Heart O_Acorn 8_Heart A_Heart U_Acorn A_Bell O_Leaf
7-12-0-1-32-0,7,12.0,0.0,1,32,0,38,10,5,0,0.0,0.0,0.0,9_Heart O_Heart 8_Heart 10_Heart 10_Acorn 7_Heart A_Heart K_Heart
6-14-9-1-69-0,6,14.0,9.0,1,69,0,16,0,20,0,0.0,0.0,0.0,O_Acorn 9_Acorn O_Leaf O_Heart U_Acorn U_Leaf 7_Leaf O_Bell
3-9-5-3-21-3,3,9.0,5.0,3,21,3,57,43,9,0,0.0,0.0,0.0,U_Leaf A_Acorn 10_Leaf 7_Leaf A_Bell 10_Heart A_Leaf U_Bell
4-10-6-4-33-0,4,10.0,6.0,4,33,0,31,14,5,0,0.0,0.0,0.0,10_Acorn U_Heart U_Leaf K_Acorn U_Acorn 7_Acorn A_Heart 9_Acorn
3-12-9-4-31-2,3,12.0,9.0,4,31,2,39,32,15,0,0.0,0.0,0.0,10_Leaf O_Heart A_Leaf U_Leaf 9_Leaf A_Bell 8_Leaf U_Acorn
2-12-7-5-19-1,2,12.0,7.0,5,19,1,30,25,33,0,0.0,0.0,0.0,9_Bell 10_Bell U_Bell 7_Acorn A_Bell 8_Bell O_Heart K_Bell
4-9-6-2-30-3,4,9.0,6.0,2,30,3,60,43,2,0,0.0,0.0,0.0,A_Acorn A_Leaf U_Leaf U_Heart U_Bell 10_Acorn A_Heart A_Bell
6-14-2-2-41-1,6,14.0,2.0,2,41,1,22,11,31,0,0.0,0.0,0.0,U_Heart 9_Bell 9_Heart A_Bell K_Heart 8_Heart O_Acorn U_Acorn
4-10-0-3-27-2,4,10.0,0.0,3,27,2,38,32,13,0,0.0,0.0,0.0,9_Acorn U_Heart U_Acorn A_Acorn 7_Heart U_Leaf A_Bell 10_Acorn
6-14-8-2-64-0,6,14.0,8.0,2,64,0,29,14,9,0,0.0,0.0,0.0,O_Bell U_Heart K_Bell U_Leaf O_Heart O_Acorn U_Acorn 10_Bell
4-14-4-2-35-3,4,14.0,4.0,2,35,3,44,33,13,0,0.0,0.0,0.0,K_Heart O_Acorn A_Acorn U_Leaf A_Bell A_Leaf 7_Bell U_Heart
6-14-3-1-63-1,6,14.0,3.0,1,63,1,29,15,5,0,0.0,0.0,0.0,O_Acorn K_Acorn O_Leaf U_Acorn 9_Heart A_Bell O_Bell O_Heart
5-11-4-1-33-1,5,11.0,4.0,1,33,1,41,11,21,0,0.0,0.0,0.0,O_Bell K_Heart U_Bell A_Heart 8_Acorn 10_Heart A_Bell 8_Leaf
4-12-5-2-31-3,4,12.0,5.0,2,31,3,63,37,4,0,0.0,0.0,0.0,10_Heart A_Acorn A_Leaf U_Heart K_Bell A_Bell A_Heart O_Heart
4-8-3-4-21-0,4,8.0,3.0,4,21,0,31,14,5,0,0.0,0.0,0.0,9_Heart 10_Bell K_Heart A_Heart K_Bell U_Heart 9_Bell 7_Bell
5-9-0-2-18-2,5,9.0,0.0,2,18,2,28,22,7,0,0.0,0.0,0.0,A_Leaf A_Acorn 9_Heart K_Heart 9_Leaf U_Leaf 8_Heart 7_Heart
4-11-5-4-30-0,4,11.0,5.0,4,30,0,36,10,2,0,0.0,0.0,0.0,10_Acorn A_Heart 10_Heart U_Heart 9_Acorn 8_Acorn 7_Acorn O_Bell
7-14-5-1-65-0,7,14.0,5.0,1,65,0,38,4,14,0,0.0,0.0,0.0,U_Leaf O_Acorn K_Acorn O_Leaf O_Bell A_Heart 10_Heart U_Bell
4-12-3-2-27-3,4,12.0,3.0,2,27,3,48,33,5,0,0.0,0.0,0.0,A_Bell U_Bell A_Acorn O_Heart 10_Heart 9_Heart A_Leaf 9_Bell
4-9-2-4-21-0,4,9.0,2.0,4,21,0,8,4,3,0,0.0,0.0,0.0,9_Heart U_Bell 7_Acorn 9_Acorn K_Acorn 8_Acorn U_Leaf 8_Heart
6-7-2-1-27-2,6,7.0,2.0,1,27,2,49,22,1,0,0.0,0.0,0.0,A_Heart A_Bell U_Bell 9_Heart 10_Heart K_Heart A_Acorn 8_Heart
7-10-2-1-43-1,7,10.0,2.0,1,43,1,38,11,5,0,0.0,0.0,0.0,A_Heart U_Acorn 9_Heart 8_Heart A_Bell U_Leaf 10_Heart U_Heart
4-14-0-2-27-3,4,14.0,0.0,2,27,3,42,33,14,0,0.0,0.0,0.0,7_Heart O_Acorn K_Heart A_Bell 9_Bell A_Acorn U_Leaf A_Leaf
3-12-2-4-22-2,3,12.0,2.0,4,22,2,31,26,7,0,0.0,0.0,0.0,A_Leaf 8_Bell A_Bell 8_Heart K_Bell 7_Bell U_Heart O_Heart
3-14-9-3-35-3,3,14.0,9.0,3,35,3,55,47,10,0,0.0,0.0,0.0,U_Leaf K_Leaf A_Bell A_Leaf O_Heart A_Acorn 10_Leaf O_Acorn
5-13-0-2-44-2,5,13.0,0.0,2,44,2,43,32,9,0,0.0,0.0,0.0,A_Acorn O_Bell O_Heart U_Heart 7_Heart 10_Leaf O_Leaf A_Leaf
6-14-9-1-69-1,6,14.0,9.0,1,69,1,27,11,9,0,0.0,0.0,0.0,O_Acorn O_Leaf U_Acorn 8_Leaf O_Bell A_Acorn O_Heart U_Leaf
6-13-3-1-39-2,6,13.0,3.0,1,39,2,52,22,1,0,0.0,0.0,0.0,A_Bell U_Heart O_Leaf A_Heart K_Heart 10_Heart 9_Heart A_Acorn
6-10-5-1-45-1,6,10.0,5.0,1,45,1,50,21,5,0,0.0,0.0,0.0,10_Heart U_Acorn U_Leaf A_Heart U_Heart U_Bell A_Acorn 10_Leaf
6-14-2-2-38-1,6,14.0,2.0,2,38,1,22,11,14,0,0.0,0.0,0.0,K_Heart A_Acorn O_Acorn 8_Acorn U_Bell 8_Heart 9_Heart U_Heart
4-14-7-2-44-3,4,14.0,7.0,2,44,3,44,33,7,0,0.0,0.0,0.0,O_Bell 7_Bell O_Acorn A_Acorn A_Leaf A_Bell O_Heart U_Bell
6-12-3-2-39-0,6,12.0,3.0,2,39,0,44,14,11,0,0.0,0.0,0.0,10_Heart 10_Bell U_Leaf K_Heart 9_Heart O_Heart A_Heart K_Bell
4-12-6-2-35-3,4,12.0,6.0,2,35,3,51,33,9,0,0.0,0.0,0.0,U_Bell A_Leaf 8_Acorn A_Bell U_Acorn O_Heart A_Heart A_Acorn
5-11-0-1-23-2,5,11.0,0.0,1,23,2,43,26,14,0,0.0,0.0,0.0,A_Bell 9_Heart 10_Heart O_Bell K_Leaf K_Heart A_Acorn 7_Heart
4-10-5-4-32-1,4,10.0,5.0,4,32,1,31,15,6,0,0.0,0.0,0.0,U_Heart 7_Leaf K_Leaf U_Acorn 10_Heart U_Leaf 9_Leaf A_Leaf
4-12-4-4-35-1,4,12.0,4.0,4,35,1,33,21,11,0,0.0,0.0,0.0,K_Heart O_Heart O_Bell U_Heart 8_Acorn 7_Acorn A_Acorn 10_Acorn
5-14-9-3-56-0,5,14.0,9.0,3,56,0,13,0,8,0,0.0,0.0,0.0,9_Leaf O_Bell O_Heart U_Leaf U_Acorn 8_Leaf O_Acorn 7_Leaf
4-13-3-2-25-3,4,13.0,3.0,2,25,3,50,33,3,0,0.0,0.0,0.0,10_Heart 9_Heart A_Acorn 9_Bell K_Heart O_Leaf A_Leaf A_Bell
3-8-4-2-18-3,3,8.0,4.0,2,18,3,54,37,13,0,0.0,0.0,0.0,A_Leaf K_Heart K_Acorn 9_Bell A_Acorn A_Bell A_Heart U_Heart
2-13-6-5-19-0,2,13.0,6.0,5,19,0,28,14,9,0,0.0,0.0,0.0,A_Heart 10_Bell 7_Bell K_Bell O_Leaf 8_Acorn 9_Bell 8_Bell
4-9-2-4-25-1,4,9.0,2.0,4,25,1,40,25,11,0,0.0,0.0,0.0,10_Bell A_Heart 9_Bell U_Heart K_Bell A_Bell 8_Heart U_Leaf
3-13-9-3-33-3,3,13.0,9.0,3,33,3,55,47,5,0,0.0,0.0,0.0,O_Leaf O_Bell A_Bell A_Leaf K_Leaf 10_Leaf U_Leaf A_Acorn
4-13-6-2-42-3,4,13.0,6.0,2,42,3,53,33,5,0,0.0,0.0,0.0,O_Heart A_Heart A_Leaf A_Bell A_Acorn O_Bell O_Leaf 8_Leaf
4-12-2-4-21-1,4,12.0,2.0,4,21,1,28,21,10,0,0.0,0.0,0.0,A_Leaf 8_Leaf 10_Leaf O_Heart K_Heart 7_Leaf 8_Heart 9_Heart
2-9-6-5-15-0,2,9.0,6.0,5,15,0,37,24,5,0,0.0,0.0,0.0,U_Leaf K_Leaf 8_Leaf 10_Leaf A_Heart 9_Leaf 7_Leaf 10_Bell
3-13-4-5-29-0,3,13.0,4.0,5,29,0,24,14,1,0,0.0,0.0,0.0,O_Leaf 10_Leaf O_Heart 8_Leaf 9_Leaf K_Leaf K_Heart 7_Leaf
5-12-6-3-45-1,5,12.0,6.0,3,45,1,36,15,11,0,0.0,0.0,0.0,K_Acorn A_Acorn 8_Acorn O_Bell O_Heart U_Bell A_Heart U_Leaf
2-8-4-5-12-0,2,8.0,4.0,5,12,0,30,24,7,0,0.0,0.0,0.0,8_Bell 10_Bell U_Heart 7_Bell K_Bell 10_Leaf 9_Bell K_Heart
4-14-9-4-48-0,4,14.0,9.0,4,48,0,25,14,3,0,0.0,0.0,0.0,O_Acorn 7_Acorn O_Leaf 8_Acorn O_Heart K_Acorn 10_Acorn U_Leaf
2-5-3-4-8-3,2,5.0,3.0,4,8,3,57,47,8,0,0.0,0.0,0.0,A_Leaf 9_Heart K_Acorn 10_Heart 10_Acorn A_Acorn 8_Acorn A_Bell
4-7-3-3-20-2,4,7.0,3.0,3,20,2,39,22,7,0,0.0,0.0,0.0,8_Bell 9_Heart A_Bell A_Acorn A_Heart K_Heart 9_Bell U_Bell
4-6-2-4-16-0,4,6.0,2.0,4,16,0,35,14,4,0,0.0,0.0,0.0,8_Heart 10_Acorn 9_Heart 7_Acorn A_Heart K_Acorn 8_Acorn 10_Heart
