signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
3-11-0-3-16-1,3,11.0,,3,16,1,28,15,459,300,0.39,0.028160255680657446,51.443333333333335,O_Bell 9_Acorn 7_Heart K_Acorn 10_Heart 9_Bell A_Bell 7_Acorn
1-13-13-5-13-2,1,13.0,13.0,5,13,2,35,32,70,300,0.39,0.028160255680657446,52.3,O_Leaf 9_Bell 9_Leaf 10_Leaf A_Bell A_Leaf 8_Leaf 7_Leaf
4-8-2-3-21-1,4,8.0,2.0,3,21,1,34,11,134,300,0.39,0.028160255680657446,54.69,8_Heart 10_Heart 9_Leaf A_Leaf A_Heart 9_Acorn U_Heart 7_Leaf
3-12-8-4-29-0,3,12.0,8.0,4,29,0,21,14,34,300,0.39,0.028160255680657446,54.31666666666667,U_Heart O_Heart 10_Acorn 9_Acorn 9_Bell K_Acorn U_Leaf 8_Acorn
3-13-6-5-27-0,3,13.0,6.0,5,27,0,30,14,1,300,0.39,0.028160255680657446,53.196666666666665,O_Leaf 9_Acorn K_Acorn A_Heart 10_Acorn 8_Acorn 7_Acorn U_Heart
4-8-4-2-25-3,4,8.0,4.0,2,25,3,52,33,3,300,0.39,0.028160255680657446,53.233333333333334,K_Heart A_Heart A_Leaf A_Acorn U_Bell U_Heart A_Bell 9_Leaf
4-9-3-3-21-0,4,9.0,3.0,3,21,0,30,14,66,300,0.39,0.028160255680657446,54.24,U_Leaf 10_Heart 9_Heart 7_Acorn K_Heart 9_Acorn 10_Bell K_Acorn
4-9-2-3-23-0,4,9.0,2.0,3,23,0,24,10,136,300,0.39,0.028160255680657446,55.39333333333333,10_Leaf 8_Leaf U_Bell U_Leaf 10_Heart 8_Heart 7_Leaf 9_Acorn
2-13-5-5-18-2,2,13.0,5.0,5,18,2,39,26,7,300,0.39,0.028160255680657446,55.43,A_Bell 10_Heart K_Acorn 7_Acorn O_Leaf 8_Acorn A_Acorn 9_Acorn
3-8-0-2-12-1,3,8.0,,2,12,1,45,39,431,300,0.39,0.028160255680657446,53.70666666666666,K_Acorn K_Heart U_Heart 10_Acorn A_Leaf 7_Heart 10_Leaf K_Bell
4-8-2-2-18-0,4,8.0,2.0,2,18,0,22,10,230,300,0.39,0.028160255680657446,53.763333333333335,7_Leaf 10_Heart 8_Heart U_Heart 8_Acorn 10_Bell 7_Acorn 9_Heart
3-13-0-2-21-0,3,13.0,,2,21,0,29,24,312,300,0.39,0.028160255680657446,55.916666666666664,10_Leaf U_Heart 10_Bell 7_Acorn 7_Heart O_Leaf K_Bell 7_Leaf
5-8-0-2-17-0,5,8.0,,2,17,0,6,0,63,300,0.39,0.028160255680657446,54.846666666666664,9_Heart 8_Heart 7_Leaf 7_Heart 8_Leaf U_Heart K_Heart 8_Acorn
3-9-0-4-11-1,3,9.0,,4,11,1,17,15,73,300,0.39,0.028160255680657446,54.42,8_Heart 8_Acorn 9_Acorn 7_Heart K_Acorn U_Leaf A_Leaf 7_Acorn
4-8-0-3-13-1,4,8.0,,3,13,1,13,11,86,300,0.39,0.028160255680657446,51.78666666666667,9_Heart 8_Heart A_Leaf 8_Leaf 7_Heart 8_Bell U_Heart 9_Leaf
3-11-4-4-25-1,3,11.0,4.0,4,25,1,40,31,74,300,0.39,0.028160255680657446,54.913333333333334,K_Heart 10_Bell A_Acorn O_Bell 8_Acorn 9_Acorn 10_Acorn U_Acorn
4-8-3-4-23-0,4,8.0,3.0,4,23,0,28,14,3,300,0.39,0.028160255680657446,52.64,9_Heart 7_Leaf 10_Leaf U_Heart 8_Leaf U_Bell 10_Heart K_Leaf
3-10-2-4-20-1,3,10.0,2.0,4,20,1,29,25,70,300,0.39,0.028160255680657446,53.343333333333334,A_Bell U_Heart 7_Leaf K_Bell U_Acorn 8_Bell 8_Heart 10_Bell
5-10-0-2-25-0,5,10.0,,2,25,0,12,4,381,300,0.39,0.028160255680657446,57.50666666666667,9_Bell 7_Leaf U_Heart K_Heart K_Bell U_Acorn 9_Heart 7_Heart
4-8-0-2-17-1,4,8.0,,2,17,1,31,15,645,300,0.39,0.028160255680657446,52.96,K_Heart 8_Leaf A_Leaf 10_Heart U_Heart 8_Bell 7_Heart K_Acorn
4-14-3-2-26-3,4,14.0,3.0,2,26,3,50,33,2,300,0.39,0.028160255680657446,56.34,A_Bell K_Heart A_Acorn 9_Heart O_Acorn 9_Bell 10_Heart A_Leaf
4-10-2-3-28-0,4,10.0,2.0,3,28,0,20,14,55,300,0.39,0.028160255680657446,56.196666666666665,U_Bell 10_Leaf U_Leaf 8_Leaf 8_Acorn K_Leaf 8_Heart U_Acorn
2-14-6-4-20-1,2,14.0,6.0,4,20,1,43,29,368,300,0.39,0.028160255680657446,53.46666666666667,O_Acorn K_Acorn 8_Acorn K_Leaf A_Heart 9_Acorn 10_Leaf A_Acorn
4-9-5-2-27-3,4,9.0,5.0,2,27,3,58,33,3,300,0.39,0.028160255680657446,53.903333333333336,U_Bell A_Acorn A_Leaf A_Bell U_Leaf 9_Bell A_Heart 10_Heart
3-13-0-4-17-1,3,13.0,,4,17,1,32,25,95,300,0.39,0.028160255680657446,53.57666666666667,A_Leaf K_Heart 10_Leaf 7_Leaf 7_Heart 8_Leaf K_Bell O_Leaf
3-12-4-5-22-1,3,12.0,4.0,5,22,1,43,25,2,300,0.39,0.028160255680657446,54.71,O_Heart A_Heart A_Leaf K_Leaf 10_Leaf K_Heart 9_Leaf 8_Leaf
3-11-5-4-22-0,3,11.0,5.0,4,22,0,48,24,26,300,0.39,0.028160255680657446,54.983333333333334,K_Bell 10_Acorn 7_Bell O_Bell 8_Bell 10_Heart A_Heart 10_Bell
4-8-0-4-21-0,4,8.0,,4,21,0,19,4,1,300,0.39,0.028160255680657446,54.586666666666666,A_Heart 9_Bell U_Heart 8_Bell 7_Heart K_Bell 7_Bell U_Bell
3-12-3-3-26-0,3,12.0,3.0,3,26,0,14,8,309,300,0.39,0.028160255680657446,55.13333333333333,9_Leaf K_Leaf 8_Bell K_Bell 9_Heart O_Heart O_Bell 9_Bell
3-10-8-5-27-1,3,10.0,8.0,5,27,1,31,25,6,300,0.39,0.028160255680657446,53.96,10_Acorn U_Heart 9_Acorn 8_Acorn K_Acorn U_Leaf A_Acorn U_Acorn
2-8-0-2-8-2,2,8.0,,2,8,2,28,26,151,300,0.39,0.028160255680657446,54.233333333333334,7_Leaf K_Leaf 7_Heart U_Heart 9_Bell A_Acorn A_Bell 9_Acorn
3-12-0-3-18-1,3,12.0,,3,18,1,29,15,377,300,0.39,0.028160255680657446,52.413333333333334,8_Leaf K_Acorn O_Heart A_Heart 7_Heart A_Bell 7_Bell 9_Bell
2-14-4-3-18-0,2,14.0,4.0,3,18,0,31,24,705,300,0.39,0.028160255680657446,54.49666666666667,10_Bell 10_Leaf O_Acorn 9_Acorn 8_Acorn 7_Leaf K_Acorn K_Heart
3-12-6-2-29-0,3,12.0,6.0,2,29,0,21,4,309,300,0.39,0.028160255680657446,54.56,9_Leaf 7_Leaf 9_Acorn 7_Bell O_Bell A_Heart O_Heart K_Acorn
3-11-5-5-26-1,3,11.0,5.0,5,26,1,30,15,2,300,0.39,0.028160255680657446,54.13333333333333,10_Heart K_Acorn O_Bell 8_Acorn 9_Acorn U_Acorn 7_Acorn A_Acorn
2-13-7-4-20-1,2,13.0,7.0,4,20,1,40,35,350,300,0.39,0.028160255680657446,54.22666666666667,8_Leaf 10_Leaf A_Leaf 10_Bell O_Leaf U_Bell 8_Bell K_Leaf
4-13-0-2-20-0,4,13.0,,2,20,0,21,8,452,300,0.39,0.028160255680657446,53.32333333333333,8_Heart K_Bell 10_Heart O_Leaf 7_Leaf K_Acorn 7_Acorn 7_Heart
4-8-2-3-22-0,4,8.0,2.0,3,22,0,18,4,58,300,0.39,0.028160255680657446,53.5,U_Bell 10_Heart 8_Bell K_Acorn 8_Heart 8_Acorn U_Heart 9_Acorn
2-5-2-5-7-2,2,5.0,2.0,5,7,2,36,26,7,300,0.39,0.028160255680657446,53.45,K_Acorn A_Leaf A_Acorn 7_Acorn 8_Heart 8_Acorn 10_Heart 9_Acorn
3-11-5-4-23-0,3,11.0,5.0,4,23,0,39,24,31,300,0.39,0.028160255680657446,51.093333333333334,U_Bell 10_Acorn K_Bell 7_Bell O_Bell 10_Heart 9_Bell 10_Bell
3-13-2-3-19-0,3,13.0,2.0,3,19,0,31,24,281,300,0.39,0.028160255680657446,54.05,K_Heart 8_Heart O_Leaf 7_Acorn 10_Acorn 8_Leaf 10_Leaf K_Leaf
4-12-3-4-24-0,4,12.0,3.0,4,24,0,21,4,3,300,0.39,0.028160255680657446,56.25,K_Heart O_Heart 9_Heart 9_Leaf 8_Leaf 10_Heart 7_Leaf K_Leaf
3-13-6-4-29-0,3,13.0,6.0,4,29,0,20,4,38,300,0.39,0.028160255680657446,53.973333333333336,U_Acorn 7_Acorn 8_Acorn 9_Bell A_Heart 9_Acorn K_Acorn O_Leaf
3-12-5-5-27-0,3,12.0,5.0,5,27,0,29,14,1,300,0.39,0.028160255680657446,53.58,8_Leaf K_Leaf 7_Leaf U_Acorn O_Heart 10_Leaf 10_Heart 9_Leaf
3-14-4-5-27-0,3,14.0,4.0,5,27,0,23,14,1,300,0.39,0.028160255680657446,54.86333333333334,7_Leaf K_Heart U_Leaf 10_Leaf 8_Leaf O_Acorn 9_Leaf K_Leaf
3-11-2-4-22-1,3,11.0,2.0,4,22,1,26,21,57,300,0.39,0.028160255680657446,53.806666666666665,O_Bell A_Acorn 9_Acorn 7_Acorn U_Leaf 8_Heart 10_Acorn 8_Bell
2-13-6-3-19-2,2,13.0,6.0,3,19,2,50,36,551,300,0.39,0.028160255680657446,54.903333333333336,K_Acorn O_Leaf A_Leaf 10_Acorn A_Acorn A_Heart 9_Leaf 7_Leaf
4-9-0-4-21-0,4,9.0,,4,21,0,28,14,6,300,0.39,0.028160255680657446,53.596666666666664,U_Leaf U_Bell 10_Bell 7_Bell 10_Heart 7_Heart K_Bell 9_Bell
3-9-2-4-14-1,3,9.0,2.0,4,14,1,37,35,70,300,0.39,0.028160255680657446,53.696666666666665,K_Leaf 10_Leaf 8_Heart A_Leaf 9_Leaf 9_Heart U_Leaf 10_Bell
3-12-2-5-21-1,3,12.0,2.0,5,21,1,30,25,3,300,0.39,0.028160255680657446,54.53,9_Leaf A_Leaf K_Leaf 8_Heart 8_Leaf O_Heart 10_Leaf U_Bell
3-14-4-2-30-3,3,14.0,4.0,2,30,3,43,33,14,300,0.38666666666666666,0.028116161162550595,55.13333333333333,A_Acorn A_Leaf 8_Leaf K_Heart O_Heart 8_Acorn O_Acorn A_Bell
3-13-0-5-24-0,3,13.0,,5,24,0,20,14,2,300,0.38666666666666666,0.028116161162550595,54.89,7_Heart O_Leaf 8_Acorn O_Bell K_Acorn 7_Acorn 9_Acorn 10_Acorn
4-9-2-2-25-0,4,9.0,2.0,2,25,0,25,10,221,300,0.38666666666666666,0.028116161162550595,54.833333333333336,8_Bell 9_Acorn 7_Bell 10_Acorn U_Leaf U_Heart A_Heart 8_Heart
3-10-2-3-18-1,3,10.0,2.0,3,18,1,34,21,434,300,0.38666666666666666,0.028116161162550595,52.27333333333333,8_Bell 7_Bell A_Heart 8_Heart 10_Acorn A_Bell U_Acorn 9_Acorn
3-9-4-5-19-1,3,9.0,4.0,5,19,1,42,25,4,300,0.38666666666666666,0.028116161162550595,52.70666666666666,A_Bell K_Heart 10_Bell K_Bell 8_Bell A_Heart 7_Bell U_Leaf
3-6-4-3-15-2,3,6.0,4.0,3,15,2,47,22,137,300,0.38666666666666666,0.028116161162550595,52.18333333333333,K_Heart A_Leaf 9_Bell 10_Heart A_Heart A_Bell 8_Leaf 9_Leaf
3-12-5-4-27-1,3,12.0,5.0,4,27,1,34,19,67,300,0.38666666666666666,0.028116161162550595,55.093333333333334,7_Leaf O_Heart K_Leaf 8_Leaf K_Bell 10_Heart A_Leaf U_Acorn
3-10-5-3-21-1,3,10.0,5.0,3,21,1,48,25,410,300,0.38666666666666666,0.028116161162550595,53.70333333333333,10_Acorn A_Bell U_Acorn K_Bell 9_Bell A_Heart 10_Heart 8_Acorn
3-13-2-4-19-0,3,13.0,2.0,4,19,0,15,8,31,300,0.38666666666666666,0.028116161162550595,53.18,8_Heart O_Leaf 9_Bell 7_Bell 8_Bell K_Leaf K_Bell K_Heart
3-4-0-2-7-2,3,4.0,,2,7,2,36,32,156,300,0.38666666666666666,0.028116161162550595,56.22,8_Leaf A_Leaf A_Bell 9_Heart K_Heart 10_Acorn 7_Bell 7_Heart
3-14-6-2-27-0,3,14.0,6.0,2,27,0,20,4,318,300,0.38666666666666666,0.028116161162550595,54.57333333333333,U_Bell 9_Leaf 8_Acorn 7_Leaf 9_Bell O_Acorn A_Heart K_Bell
3-8-4-3-18-2,3,8.0,4.0,3,18,2,43,26,132,300,0.38666666666666666,0.028116161162550595,54.26,A_Heart 9_Bell U_Heart 7_Bell K_Heart A_Bell A_Leaf K_Acorn
3-7-2-2-13-2,3,7.0,2.0,2,13,2,32,26,151,300,0.38666666666666666,0.028116161162550595,54.8,A_Leaf 8_Heart K_Acorn U_Bell A_Acorn K_Heart 8_Leaf 9_Bell
4-13-0-4-19-0,4,13.0,,4,19,0,21,14,2,300,0.38666666666666666,0.028116161162550595,56.656666666666666,7_Heart 8_Bell K_Bell K_Heart 9_Bell 10_Bell O_Leaf 8_Heart
4-10-0-3-17-1,4,10.0,,3,17,1,23,11,170,300,0.38666666666666666,0.028116161162550595,53.41,7_Bell A_Bell 8_Bell U_Acorn 10_Heart 7_Heart 9_Leaf 8_Heart
2-12-11-2-23-0,2,12.0,11.0,2,23,0,20,14,222,300,0.38666666666666666,0.028116161162550595,53.263333333333335,9_Leaf K_Acorn 7_Bell 8_Acorn O_Heart 8_Bell 10_Leaf O_Bell
3-12-3-4-21-0,3,12.0,3.0,4,21,0,28,14,32,300,0.38666666666666666,0.028116161162550595,51.13,A_Heart 10_Bell 7_Leaf 8_Leaf 9_Heart 9_Leaf O_Heart K_Leaf
4-10-5-2-31-3,4,10.0,5.0,2,31,3,49,33,2,300,0.38666666666666666,0.028116161162550595,54.22666666666667,10_Heart 8_Acorn U_Bell A_Leaf U_Leaf A_Acorn A_Bell U_Acorn
2-4-3-2-7-2,2,4.0,3.0,2,7,2,40,36,163,300,0.38666666666666666,0.028116161162550595,53.54666666666667,7_Acorn 9_Bell K_Heart 10_Leaf A_Bell 9_Heart K_Acorn A_Leaf
2-4-0-4-4-2,2,4.0,,4,4,2,30,26,127,300,0.38666666666666666,0.028116161162550595,53.983333333333334,A_Leaf K_Leaf 9_Bell K_Heart 7_Heart A_Acorn 9_Leaf 8_Leaf
3-10-6-4-25-0,3,10.0,6.0,4,25,0,19,4,32,300,0.38666666666666666,0.028116161162550595,52.376666666666665,9_Acorn K_Acorn U_Leaf 7_Acorn 7_Leaf 8_Acorn U_Acorn A_Heart
4-10-0-4-23-0,4,10.0,,4,23,0,28,14,12,300,0.38666666666666666,0.028116161162550595,54.84,9_Leaf K_Leaf 10_Heart 8_Leaf U_Acorn 7_Heart 10_Leaf U_Heart
5-8-0-2-20-0,5,8.0,,2,20,0,20,4,184,300,0.38666666666666666,0.028116161162550595,55.26,10_Heart 7_Bell U_Heart K_Acorn 9_Heart 7_Heart K_Heart 9_Acorn
3-9-3-3-18-1,3,9.0,3.0,3,18,1,44,31,387,300,0.38666666666666666,0.028116161162550595,55.72,A_Acorn 9_Heart U_Leaf 8_Bell 10_Leaf 9_Bell A_Heart 10_Bell
3-9-0-3-16-1,3,9.0,,3,16,1,39,35,429,300,0.38666666666666666,0.028116161162550595,53.623333333333335,U_Leaf 7_Heart A_Leaf 7_Leaf K_Acorn 10_Bell U_Bell 10_Leaf
3-14-0-4-16-1,3,14.0,,4,16,1,14,11,71,300,0.38666666666666666,0.028116161162550595,55.473333333333336,A_Acorn 9_Acorn O_Acorn 9_Leaf 8_Heart 7_Acorn 8_Acorn 7_Heart
4-11-0-4-18-0,4,11.0,,4,18,0,11,4,3,300,0.38666666666666666,0.028116161162550595,54.23,O_Bell 9_Acorn 9_Heart K_Acorn 7_Acorn 8_Acorn K_Heart 7_Heart
4-6-0-4-13-0,4,6.0,,4,13,0,25,10,3,300,0.38666666666666666,0.028116161162550595,52.56333333333333,10_Acorn 8_Acorn A_Heart K_Heart 7_Heart 9_Heart 7_Acorn 9_Acorn
3-11-6-2-26-0,3,11.0,6.0,2,26,0,34,18,342,300,0.38666666666666666,0.028116161162550595,52.49,O_Bell 9_Leaf K_Acorn A_Heart 8_Bell K_Bell 10_Leaf U_Leaf
3-11-5-5-22-1,3,11.0,5.0,5,22,1,49,25,3,300,0.38666666666666666,0.028116161162550595,54.17333333333333,A_Heart 7_Leaf 10_Leaf K_Leaf 9_Leaf A_Leaf 10_Heart O_Bell
3-14-5-4-25-1,3,14.0,5.0,4,25,1,39,15,62,300,0.38666666666666666,0.028116161162550595,53.983333333333334,A_Bell K_Bell O_Acorn 10_Heart 9_Bell A_Heart 8_Bell 7_Leaf
4-7-2-4-17-1,4,7.0,2.0,4,17,1,37,25,2,300,0.38666666666666666,0.028116161162550595,54.07333333333333,9_Leaf 10_Leaf 10_Heart K_Leaf 9_Heart A_Leaf U_Bell 8_Heart
4-12-0-2-17-0,4,12.0,,2,17,0,13,10,225,300,0.38666666666666666,0.028116161162550595,54.25666666666667,8_Acorn 10_Leaf 7_Heart 8_Heart 9_Heart 9_Acorn O_Heart 8_Leaf
3-13-2-4-22-0,3,13.0,2.0,4,22,0,19,14,40,300,0.38666666666666666,0.028116161162550595,53.26,10_Acorn O_Leaf 8_Heart K_Acorn 8_Acorn U_Bell 7_Leaf 9_Acorn
3-13-0-4-22-0,3,13.0,,4,22,0,19,14,35,300,0.38666666666666666,0.028116161162550595,54.68333333333333,O_Leaf 7_Acorn 9_Leaf 7_Heart 8_Acorn K_Acorn U_Leaf 10_Acorn
3-14-2-4-20-0,3,14.0,2.0,4,20,0,25,18,38,300,0.38666666666666666,0.028116161162550595,54.626666666666665,K_Heart 7_Leaf O_Acorn 8_Leaf K_Leaf 8_Heart K_Bell 10_Leaf
1-14-14-3-14-2,1,14.0,14.0,3,14,2,49,46,1235,300,0.38666666666666666,0.028116161162550595,55.63666666666666,7_Leaf O_Acorn 10_Leaf A_Leaf 7_Bell 10_Bell A_Bell K_Acorn
4-6-2-3-15-0,4,6.0,2.0,3,15,0,29,14,74,300,0.38666666666666666,0.028116161162550595,52.166666666666664,10_Bell 8_Heart K_Leaf 9_Heart K_Heart 7_Leaf 9_Leaf A_Heart
3-12-3-3-20-1,3,12.0,3.0,3,20,1,34,21,427,300,0.38666666666666666,0.028116161162550595,52.06,8_Bell O_Heart 9_Heart 8_Leaf A_Bell 7_Bell 10_Leaf 10_Heart
4-10-3-4-24-0,4,10.0,3.0,4,24,0,22,14,3,300,0.38666666666666666,0.028116161162550595,55.23,9_Heart K_Heart U_Acorn U_Bell 10_Leaf 7_Leaf K_Leaf 8_Leaf
4-13-3-2-25-3,4,13.0,3.0,2,25,3,50,33,3,300,0.38666666666666666,0.028116161162550595,55.63333333333333,10_Heart 9_Heart A_Acorn 9_Bell K_Heart O_Leaf A_Leaf A_Bell
3-7-0-2-12-1,3,7.0,,2,12,1,27,15,388,300,0.38666666666666666,0.028116161162550595,53.35333333333333,10_Heart A_Leaf 8_Bell 7_Bell 7_Heart U_Bell 9_Acorn K_Acorn
3-13-2-5-19-1,3,13.0,2.0,5,19,1,22,15,3,300,0.38666666666666666,0.028116161162550595,53.64333333333333,K_Heart 8_Bell 9_Bell 7_Bell A_Bell 8_Heart K_Bell O_Leaf
3-13-2-2-20-1,3,13.0,2.0,2,20,1,38,25,360,300,0.38666666666666666,0.028116161162550595,55.63,K_Acorn 8_Heart 7_Bell O_Leaf A_Leaf 10_Bell 8_Leaf 10_Heart
4-9-3-3-27-0,4,9.0,3.0,3,27,0,20,14,68,300,0.38666666666666666,0.028116161162550595,53.163333333333334,U_Bell 8_Leaf 7_Acorn 10_Leaf K_Leaf U_Leaf 9_Heart U_Heart
3-13-5-4-27-1,3,13.0,5.0,4,27,1,46,31,75,300,0.38666666666666666,0.028116161162550595,56.01,A_Bell 10_Heart 9_Bell 10_Bell O_Leaf 8_Bell U_Leaf 10_Acorn
4-11-0-2-19-3,4,11.0,,2,19,3,57,43,11,300,0.38666666666666666,0.028116161162550595,54.97,8_Heart A_Heart A_Leaf A_Acorn 7_Heart A_Bell 10_Bell O_Bell
3-14-4-3-29-3,3,14.0,4.0,3,29,3,43,33,3,300,0.38666666666666666,0.028116161162550595,55.17666666666667,A_Leaf 7_Leaf A_Bell A_Acorn 9_Leaf O_Acorn O_Bell K_Heart
4-13-0-3-18-0,4,13.0,,3,18,0,17,14,43,300,0.38666666666666666,0.028116161162550595,53.04333333333334,8_Heart 7_Heart K_Bell 10_Leaf 9_Heart 8_Leaf 7_Leaf O_Leaf
3-12-4-3-26-0,3,12.0,4.0,3,26,0,27,18,279,300,0.38666666666666666,0.028116161162550595,53.10333333333333,7_Acorn K_Heart 8_Leaf K_Leaf K_Acorn O_Heart U_Acorn 10_Leaf
3-6-3-4-14-2,3,6.0,3.0,4,14,2,47,26,7,300,0.38666666666666666,0.028116161162550595,55.083333333333336,10_Heart 9_Heart 7_Leaf 8_Leaf A_Acorn K_Leaf A_Leaf A_Heart
4-9-3-2-21-0,4,9.0,3.0,2,21,0,36,20,215,300,0.38666666666666666,0.028116161162550595,53.78333333333333,8_Bell 10_Bell 9_Acorn K_Heart 10_Acorn 9_Heart U_Leaf 10_Heart
2-9-6-2-15-2,2,9.0,6.0,2,15,2,39,26,154,300,0.38666666666666666,0.028116161162550595,54.11333333333334,K_Acorn 7_Leaf 9_Leaf A_Heart 8_Bell U_Leaf A_Bell A_Acorn
4-7-0-4-13-1,4,7.0,,4,13,1,27,21,9,300,0.38666666666666666,0.028116161162550595,53.336666666666666,A_Bell 10_Bell 8_Heart K_Heart 9_Bell 7_Heart U_Bell 7_Bell
3-8-4-2-17-1,3,8.0,4.0,2,17,1,47,31,362,300,0.38666666666666666,0.028116161162550595,52.17,10_Heart 8_Bell K_Heart 10_Leaf 10_Acorn U_Heart 7_Acorn A_Bell
3-11-3-3-18-1,3,11.0,3.0,3,18,1,38,31,444,300,0.38666666666666666,0.028116161162550595,54.93333333333333,9_Heart 7_Acorn 10_Bell O_Bell A_Acorn 9_Bell 10_Acorn K_Heart
3-12-5-5-27-1,3,12.0,5.0,5,27,1,40,25,5,300,0.38666666666666666,0.028116161162550595,54.486666666666665,K_Leaf O_Heart 9_Leaf U_Acorn 10_Leaf 10_Heart 7_Leaf A_Leaf
3-13-6-2-30-0,3,13.0,6.0,2,30,0,21,4,314,300,0.38666666666666666,0.028116161162550595,53.57333333333333,O_Bell A_Heart 7_Bell 8_Leaf 9_Acorn O_Leaf K_Bell 7_Acorn
4-10-0-2-23-3,4,10.0,,2,23,3,45,37,12,300,0.38666666666666666,0.028116161162550595,53.71,A_Bell A_Acorn U_Leaf A_Leaf 7_Heart K_Leaf U_Acorn K_Heart
3-3-0-2-5-2,3,3.0,,2,5,2,26,26,150,300,0.38666666666666666,0.028116161162550595,54.12,9_Leaf 9_Heart 7_Heart A_Acorn 7_Acorn K_Bell A_Leaf 8_Heart
3-11-7-5-26-1,3,11.0,7.0,5,26,1,32,25,2,300,0.38666666666666666,0.028116161162550595,54.086666666666666,10_Leaf K_Leaf 8_Leaf U_Heart 7_Leaf U_Bell O_Bell A_Leaf
3-10-2-5-17-1,3,10.0,2.0,5,17,1,37,25,4,300,0.38666666666666666,0.028116161162550595,53.08,K_Acorn A_Acorn 9_Acorn 10_Heart 10_Acorn 8_Heart 7_Acorn U_Acorn
2-13-3-2-16-1,2,13.0,3.0,2,16,1,28,25,318,300,0.38666666666666666,0.028116161162550595,54.68666666666667,K_Leaf 10_Bell O_Leaf 8_Bell A_Acorn 9_Leaf 9_Heart 8_Acorn
3-10-8-4-27-0,3,10.0,8.0,4,27,0,20,14,30,300,0.38666666666666666,0.028116161162550595,53.04,10_Acorn 8_Acorn U_Acorn 7_Acorn U_Heart K_Acorn U_Leaf 7_Bell
3-11-3-5-18-1,3,11.0,3.0,5,18,1,32,25,3,300,0.38666666666666666,0.028116161162550595,51.68,10_Leaf A_Leaf K_Heart 8_Leaf K_Leaf O_Bell 9_Heart 9_Leaf
3-9-7-2-24-1,3,9.0,7.0,2,24,1,21,15,404,300,0.38666666666666666,0.028116161162550595,53.57666666666667,7_Acorn U_Bell K_Bell 9_Leaf U_Leaf 8_Bell A_Leaf U_Heart
4-12-0-3-19-0,4,12.0,,3,19,0,11,4,138,300,0.38666666666666666,0.028116161162550595,53.406666666666666,7_Heart K_Acorn O_Heart 9_Leaf K_Heart 9_Acorn 9_Heart 7_Acorn
2-12-9-3-21-1,2,12.0,9.0,3,21,1,26,21,1202,300,0.38666666666666666,0.028116161162550595,53.806666666666665,10_Bell O_Heart 8_Bell U_Leaf A_Acorn 8_Leaf 7_Bell 9_Acorn
1-13-13-6-13-2,1,13.0,13.0,6,13,2,39,36,4,300,0.38666666666666666,0.028116161162550595,55.57666666666667,O_Leaf K_Acorn A_Leaf 8_Acorn 7_Acorn 9_Acorn 10_Acorn A_Acorn
4-12-0-2-19-0,4,12.0,,2,19,0,17,4,450,300,0.38666666666666666,0.028116161162550595,54.11,7_Heart K_Bell O_Heart 7_Bell 8_Heart 10_Heart 7_Leaf 9_Acorn
3-10-2-5-18-1,3,10.0,2.0,5,18,1,38,25,1,300,0.38666666666666666,0.028116161162550595,54.35333333333333,A_Leaf K_Leaf 10_Leaf 8_Heart 7_Leaf 9_Leaf A_Heart U_Acorn
3-9-3-2-19-1,3,9.0,3.0,2,19,1,29,25,315,300,0.38666666666666666,0.028116161162550595,53.72666666666667,7_Acorn 9_Heart 10_Acorn K_Leaf U_Bell 8_Bell U_Leaf A_Leaf
2-14-2-4-16-1,2,14.0,2.0,4,16,1,38,35,343,300,0.38666666666666666,0.028116161162550595,53.70666666666666,K_Bell 10_Bell 10_Leaf 9_Leaf 7_Leaf A_Leaf 8_Heart O_Acorn
4-8-2-2-19-0,4,8.0,2.0,2,19,0,36,20,447,300,0.38666666666666666,0.028116161162550595,54.42666666666667,10_Heart 10_Leaf K_Heart 9_Acorn U_Heart 10_Bell 9_Leaf 8_Heart
3-11-4-2-25-0,3,11.0,4.0,2,25,0,33,24,348,300,0.38666666666666666,0.028116161162550595,54.9,O_Bell 10_Acorn K_Heart 8_Leaf 10_Bell 9_Bell U_Acorn K_Acorn
4-10-2-2-24-0,4,10.0,2.0,2,24,0,28,14,708,300,0.38666666666666666,0.028116161162550595,54.03333333333333,8_Heart 9_Acorn 7_Bell U_Bell K_Leaf 10_Heart U_Acorn 10_Acorn
4-9-0-2-18-0,4,9.0,,2,18,0,18,14,647,300,0.38666666666666666,0.028116161162550595,52.10666666666667,7_Heart 9_Bell 8_Heart K_Acorn 9_Leaf U_Leaf U_Bell 10_Leaf
3-9-6-2-22-1,3,9.0,6.0,2,22,1,30,15,385,300,0.38666666666666666,0.028116161162550595,52.88333333333333,8_Bell 7_Leaf A_Leaf U_Leaf A_Heart 7_Acorn U_Bell K_Acorn
3-13-5-4-28-0,3,13.0,5.0,4,28,0,25,10,27,300,0.38666666666666666,0.028116161162550595,53.74333333333333,U_Acorn 7_Leaf 9_Leaf 8_Acorn 10_Leaf 8_Leaf O_Leaf 10_Heart
4-6-0-2-15-0,4,6.0,,2,15,0,35,10,196,300,0.38666666666666666,0.028116161162550595,52.31333333333333,10_Heart 7_Heart K_Heart A_Heart 7_Leaf 10_Acorn 9_Bell 8_Leaf
